"model","scenario","iso","variable","unit","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"IIASA-WiC POP","SSP1","fin","Population","million",5.364545106,5.3921180474,5.4196909888,5.4472639302,5.4748368716,5.502409813,5.5311393008,5.5598687886,5.5885982764,5.6173277642,5.646057252,5.6749433116,5.7038293712,5.7327154308,5.7616014904,5.79048755,5.817256559,5.844025568,5.870794577,5.897563586,5.924332595,5.948570779,5.972808963,5.997047147,6.021285331,6.045523515,6.0685705196,6.0916175242,6.1146645288,6.1377115334,6.160758538,6.1836556232,6.2065527084,6.2294497936,6.2523468788,6.275243964,6.2988339842,6.3224240044,6.3460140246,6.3696040448,6.393194065,6.4176458964,6.4420977278,6.4665495592,6.4910013906,6.515453222,6.5403046532,6.5651560844,6.5900075156,6.6148589468,6.639710378,6.6633515654,6.6869927528,6.7106339402,6.7342751276,6.757916315,6.777485266,6.797054217,6.816623168,6.836192119,6.85576107,6.871651798,6.887542526,6.903433254,6.919323982,6.93521471,6.9475647554,6.9599148008,6.9722648462,6.9846148916,6.996964937,7.0050328916,7.0131008462,7.0211688008,7.0292367554,7.03730471,7.0385610652,7.0398174204,7.0410737756,7.0423301308,7.043586486,7.0395054722,7.0354244584,7.0313434446,7.0272624308,7.023181417,7.0152919184,7.0074024198,6.9995129212,6.9916234226,6.983733924
"IIASA-WiC POP","SSP1","fji","Population","million",0.860623,0.8653769222,0.8701308444,0.8748847666,0.8796386888,0.884392611,0.8869104632,0.8894283154,0.8919461676,0.8944640198,0.896981872,0.897474914,0.897967956,0.898460998,0.89895404,0.899447082,0.8983478406,0.8972485992,0.8961493578,0.8950501164,0.893950875,0.8917464568,0.8895420386,0.8873376204,0.8851332022,0.882928784,0.8795843926,0.8762400012,0.8728956098,0.8695512184,0.866206827,0.8618420284,0.8574772298,0.8531124312,0.8487476326,0.844382834,0.8391880284,0.8339932228,0.8287984172,0.8236036116,0.818408806,0.8126421958,0.8068755856,0.8011089754,0.7953423652,0.789575755,0.7833813014,0.7771868478,0.7709923942,0.7647979406,0.758603487,0.7525273048,0.7464511226,0.7403749404,0.7342987582,0.728222576,0.722293287,0.716363998,0.710434709,0.70450542,0.698576131,0.6927636954,0.6869512598,0.6811388242,0.6753263886,0.669513953,0.663816512,0.658119071,0.65242163,0.646724189,0.641026748,0.6354350946,0.6298434412,0.6242517878,0.6186601344,0.613068481,0.6075836178,0.6020987546,0.5966138914,0.5911290282,0.585644165,0.5802634258,0.5748826866,0.5695019474,0.5641212082,0.558740469,0.5534806332,0.5482207974,0.5429609616,0.5377011258,0.53244129
"IIASA-WiC POP","SSP1","fra","Population","million",62.78741655,63.1882217,63.58902685,63.989832,64.39063715,64.7914423,65.206539866,65.621637432,66.036734998,66.451832564,66.86693013,67.285481158,67.704032186,68.122583214,68.541134242,68.95968527,69.37207115,69.78445703,70.19684291,70.60922879,71.02161467,71.429722034,71.837829398,72.245936762,72.654044126,73.06215149,73.461736502,73.861321514,74.260906526,74.660491538,75.06007655,75.436265212,75.812453874,76.188642536,76.564831198,76.94101986,77.28587631,77.63073276,77.97558921,78.32044566,78.66530211,78.980857154,79.296412198,79.611967242,79.927522286,80.24307733,80.537804438,80.832531546,81.127258654,81.421985762,81.71671287,81.942177324,82.167641778,82.393106232,82.618570686,82.84403514,83.018060728,83.192086316,83.366111904,83.540137492,83.71416308,83.8481975,83.98223192,84.11626634,84.25030076,84.38433518,84.47105568,84.55777618,84.64449668,84.73121718,84.81793768,84.823636414,84.829335148,84.835033882,84.840732616,84.84643135,84.783322052,84.720212754,84.657103456,84.593994158,84.53088486,84.414584126,84.298283392,84.181982658,84.065681924,83.94938119,83.79101338,83.63264557,83.47427776,83.31590995,83.15754214
"IIASA-WiC POP","SSP1","gab","Population","million",1.505463,1.5287860622,1.5521091244,1.5754321866,1.5987552488,1.622078311,1.6449759372,1.6678735634,1.6907711896,1.7136688158,1.736566442,1.7571326528,1.7776988636,1.7982650744,1.8188312852,1.839397496,1.85673256,1.874067624,1.891402688,1.908737752,1.926072816,1.9410751102,1.9560774044,1.9710796986,1.9860819928,2.001084287,2.0135408308,2.0259973746,2.0384539184,2.0509104622,2.063367006,2.0731477274,2.0829284488,2.0927091702,2.1024898916,2.112270613,2.1195405156,2.1268104182,2.1340803208,2.1413502234,2.148620126,2.1533920354,2.1581639448,2.1629358542,2.1677077636,2.172479673,2.1748135832,2.1771474934,2.1794814036,2.1818153138,2.184149224,2.1840347526,2.1839202812,2.1838058098,2.1836913384,2.183576867,2.1809067994,2.1782367318,2.1755666642,2.1728965966,2.170226529,2.1650660722,2.1599056154,2.1547451586,2.1495847018,2.144424245,2.136834028,2.129243811,2.121653594,2.114063377,2.10647316,2.0966996172,2.0869260744,2.0771525316,2.0673789888,2.057605446,2.0458417588,2.0340780716,2.0223143844,2.0105506972,1.99878701,1.9854258106,1.9720646112,1.9587034118,1.9453422124,1.931981013,1.9175144244,1.9030478358,1.8885812472,1.8741146586,1.85964807
"IIASA-WiC POP","SSP1","gbr","Population","million",62.03557,62.481354312,62.927138624,63.372922936,63.818707248,64.26449156,64.69633115,65.12817074,65.56001033,65.99184992,66.42368951,66.853036774,67.282384038,67.711731302,68.141078566,68.57042583,68.979672432,69.388919034,69.798165636,70.207412238,70.61665884,71.010057178,71.403455516,71.796853854,72.190252192,72.58365053,72.973027572,73.362404614,73.751781656,74.141158698,74.53053574,74.917948214,75.305360688,75.692773162,76.080185636,76.46759811,76.841800826,77.216003542,77.590206258,77.964408974,78.33861169,78.685559902,79.032508114,79.379456326,79.726404538,80.07335275,80.389011118,80.704669486,81.020327854,81.335986222,81.65164459,81.92627665,82.20090871,82.47554077,82.75017283,83.02480489,83.265883386,83.506961882,83.748040378,83.989118874,84.23019737,84.412681404,84.595165438,84.777649472,84.960133506,85.14261754,85.273895996,85.405174452,85.536452908,85.667731364,85.79900982,85.863390238,85.927770656,85.992151074,86.056531492,86.12091191,86.091745436,86.062578962,86.033412488,86.004246014,85.97507954,85.873785864,85.772492188,85.671198512,85.569904836,85.46861116,85.315819428,85.163027696,85.010235964,84.857444232,84.7046525
"IIASA-WiC POP","SSP1","geo","Population","million",4.352244,4.3311739862,4.3101039724,4.2890339586,4.2679639448,4.246893931,4.218999959,4.191105987,4.163212015,4.135318043,4.107424071,4.0757184224,4.0440127738,4.0123071252,3.9806014766,3.948895828,3.9159709568,3.8830460856,3.8501212144,3.8171963432,3.784271472,3.7521117904,3.7199521088,3.6877924272,3.6556327456,3.623473064,3.5906651734,3.5578572828,3.5250493922,3.4922415016,3.459433611,3.4250335628,3.3906335146,3.3562334664,3.3218334182,3.28743337,3.2516154724,3.2157975748,3.1799796772,3.1441617796,3.108343882,3.0723218366,3.0362997912,3.0002777458,2.9642557004,2.928233655,2.8932409166,2.8582481782,2.8232554398,2.7882627014,2.753269963,2.7205373088,2.6878046546,2.6550720004,2.6223393462,2.589606692,2.5588745912,2.5281424904,2.4974103896,2.4666782888,2.435946188,2.4066610366,2.3773758852,2.3480907338,2.3188055824,2.289520431,2.2613364674,2.2331525038,2.2049685402,2.1767845766,2.148600613,2.1216527612,2.0947049094,2.0677570576,2.0408092058,2.013861354,1.9870408256,1.9602202972,1.9333997688,1.9065792404,1.879758712,1.8536595048,1.8275602976,1.8014610904,1.7753618832,1.749262676,1.7248751866,1.7004876972,1.6761002078,1.6517127184,1.627325229
"IIASA-WiC POP","SSP1","gha","Population","million",24.391823,24.9000174,25.4082118,25.9164062,26.4246006,26.932795,27.40805114,27.88330728,28.35856342,28.83381956,29.3090757,29.752042036,30.195008372,30.637974708,31.080941044,31.52390738,31.930051996,32.336196612,32.742341228,33.148485844,33.55463046,33.942754066,34.330877672,34.719001278,35.107124884,35.49524849,35.846524464,36.197800438,36.549076412,36.900352386,37.25162836,37.546578798,37.841529236,38.136479674,38.431430112,38.72638055,38.961279096,39.196177642,39.431076188,39.665974734,39.90087328,40.081437914,40.262002548,40.442567182,40.623131816,40.80369645,40.937362644,41.071028838,41.204695032,41.338361226,41.47202742,41.567234536,41.662441652,41.757648768,41.852855884,41.948063,42.001396994,42.054730988,42.108064982,42.161398976,42.21473297,42.222872588,42.231012206,42.239151824,42.247291442,42.25543106,42.218315662,42.181200264,42.144084866,42.106969468,42.06985407,41.990577738,41.911301406,41.832025074,41.752748742,41.67347241,41.556037926,41.438603442,41.321168958,41.203734474,41.08629999,40.933284084,40.780268178,40.627252272,40.474236366,40.32122046,40.135422026,39.949623592,39.763825158,39.578026724,39.39222829
"IIASA-WiC POP","SSP1","gin","Population","million",9.98159,10.136832066,10.292074132,10.447316198,10.602558264,10.75780033,10.89844775,11.03909517,11.17974259,11.32039001,11.46103743,11.585172992,11.709308554,11.833444116,11.957579678,12.08171524,12.181880358,12.282045476,12.382210594,12.482375712,12.58254083,12.665382944,12.748225058,12.831067172,12.913909286,12.9967514,13.05724432,13.11773724,13.17823016,13.23872308,13.299216,13.336368056,13.373520112,13.410672168,13.447824224,13.48497628,13.50069518,13.51641408,13.53213298,13.54785188,13.56357078,13.56233868,13.56110658,13.55987448,13.55864238,13.55741028,13.54181811,13.52622594,13.51063377,13.4950416,13.47944943,13.460905104,13.442360778,13.423816452,13.405272126,13.3867278,13.364434804,13.342141808,13.319848812,13.297555816,13.27526282,13.248007964,13.220753108,13.193498252,13.166243396,13.13898854,13.10595286,13.07291718,13.0398815,13.00684582,12.97381014,12.93472534,12.89564054,12.85655574,12.81747094,12.77838614,12.733217464,12.688048788,12.642880112,12.597711436,12.55254276,12.501558768,12.450574776,12.399590784,12.348606792,12.2976228,12.241091382,12.184559964,12.128028546,12.071497128,12.01496571
"IIASA-WiC POP","SSP1","glp","Population","million",0.460666,0.462963527,0.465261054,0.467558581,0.469856108,0.472153635,0.4737916634,0.4754296918,0.4770677202,0.4787057486,0.480343777,0.481568489,0.482793201,0.484017913,0.485242625,0.486467337,0.487299563,0.488131789,0.488964015,0.489796241,0.490628467,0.4911341316,0.4916397962,0.4921454608,0.4926511254,0.49315679,0.4932325674,0.4933083448,0.4933841222,0.4934598996,0.493535677,0.493109037,0.492682397,0.492255757,0.491829117,0.491402477,0.4904397578,0.4894770386,0.4885143194,0.4875516002,0.486588881,0.4851831304,0.4837773798,0.4823716292,0.4809658786,0.479560128,0.4777881988,0.4760162696,0.4742443404,0.4724724112,0.470700482,0.4687029988,0.4667055156,0.4647080324,0.4627105492,0.460713066,0.458305972,0.455898878,0.453491784,0.45108469,0.448677596,0.4460070634,0.4433365308,0.4406659982,0.4379954656,0.435324933,0.4325148466,0.4297047602,0.4268946738,0.4240845874,0.421274501,0.4183073466,0.4153401922,0.4123730378,0.4094058834,0.406438729,0.4031131198,0.3997875106,0.3964619014,0.3931362922,0.389810683,0.3861498892,0.3824890954,0.3788283016,0.3751675078,0.371506714,0.3675930728,0.3636794316,0.3597657904,0.3558521492,0.351938508
"IIASA-WiC POP","SSP1","gmb","Population","million",1.728394,1.7696049374,1.8108158748,1.8520268122,1.8932377496,1.934448687,1.971924071,2.009399455,2.046874839,2.084350223,2.121825607,2.1560021286,2.1901786502,2.2243551718,2.2585316934,2.292708215,2.3227426768,2.3527771386,2.3828116004,2.4128460622,2.442880524,2.4704721382,2.4980637524,2.5256553666,2.5532469808,2.580838595,2.6046812894,2.6285239838,2.6523666782,2.6762093726,2.700052067,2.7190212566,2.7379904462,2.7569596358,2.7759288254,2.794898015,2.8089558414,2.8230136678,2.8370714942,2.8511293206,2.865187147,2.8748774012,2.8845676554,2.8942579096,2.9039481638,2.913638418,2.9195876786,2.9255369392,2.9314861998,2.9374354604,2.943384721,2.9469524174,2.9505201138,2.9540878102,2.9576555066,2.961223203,2.9622654458,2.9633076886,2.9643499314,2.9653921742,2.966434417,2.9647854184,2.9631364198,2.9614874212,2.9598384226,2.958189424,2.9539817308,2.9497740376,2.9455663444,2.9413586512,2.937150958,2.930584839,2.92401872,2.917452601,2.910886482,2.904320363,2.8955852228,2.8868500826,2.8781149424,2.8693798022,2.860644662,2.8498753256,2.8391059892,2.8283366528,2.8175673164,2.80679798,2.7940771952,2.7813564104,2.7686356256,2.7559148408,2.743194056
"IIASA-WiC POP","SSP1","gnb","Population","million",1.515224,1.5409239474,1.5666238948,1.5923238422,1.6180237896,1.643723737,1.6679346476,1.6921455582,1.7163564688,1.7405673794,1.76477829,1.7870586056,1.8093389212,1.8316192368,1.8538995524,1.876179868,1.8952771998,1.9143745316,1.9334718634,1.9525691952,1.971666527,1.9891942546,2.0067219822,2.0242497098,2.0417774374,2.059305165,2.0742304048,2.0891556446,2.1040808844,2.1190061242,2.133931364,2.1459551686,2.1579789732,2.1700027778,2.1820265824,2.194050387,2.2026609166,2.2112714462,2.2198819758,2.2284925054,2.237103035,2.2427683502,2.2484336654,2.2540989806,2.2597642958,2.265429611,2.2685052394,2.2715808678,2.2746564962,2.2777321246,2.280807753,2.281921176,2.283034599,2.284148022,2.285261445,2.286374868,2.2855104098,2.2846459516,2.2837814934,2.2829170352,2.282052577,2.2790445938,2.2760366106,2.2730286274,2.2700206442,2.267012661,2.2618848726,2.2567570842,2.2516292958,2.2465015074,2.241373719,2.2343191974,2.2272646758,2.2202101542,2.2131556326,2.206101111,2.1973186746,2.1885362382,2.1797538018,2.1709713654,2.162188929,2.1519326004,2.1416762718,2.1314199432,2.1211636146,2.110907286,2.0994220604,2.0879368348,2.0764516092,2.0649663836,2.053481158
"IIASA-WiC POP","SSP1","gnq","Population","million",0.700401,0.7181645338,0.7359280676,0.7536916014,0.7714551352,0.789218669,0.8072180716,0.8252174742,0.8432168768,0.8612162794,0.879215682,0.8968059392,0.9143961964,0.9319864536,0.9495767108,0.967166968,0.9835180492,0.9998691304,1.0162202116,1.0325712928,1.048922374,1.064410385,1.079898396,1.095386407,1.110874418,1.126362429,1.1403620616,1.1543616942,1.1683613268,1.1823609594,1.196360592,1.2086558154,1.2209510388,1.2332462622,1.2455414856,1.257836709,1.268486396,1.279136083,1.28978577,1.300435457,1.311085144,1.3203693052,1.3296534664,1.3389376276,1.3482217888,1.35750595,1.3654710326,1.3734361152,1.3814011978,1.3893662804,1.397331363,1.4035399316,1.4097485002,1.4159570688,1.4221656374,1.428374206,1.4325184096,1.4366626132,1.4408068168,1.4449510204,1.449095224,1.4510722486,1.4530492732,1.4550262978,1.4570033224,1.458980347,1.4587924336,1.4586045202,1.4584166068,1.4582286934,1.45804078,1.4559323538,1.4538239276,1.4517155014,1.4496070752,1.447498649,1.4436934636,1.4398882782,1.4360830928,1.4322779074,1.428472722,1.423028813,1.417584904,1.412140995,1.406697086,1.401253177,1.3943760402,1.3874989034,1.3806217666,1.3737446298,1.366867493
"IIASA-WiC POP","SSP1","grc","Population","million",11.359346,11.381591142,11.403836284,11.426081426,11.448326568,11.47057171,11.474020996,11.477470282,11.480919568,11.484368854,11.48781814,11.49087563,11.49393312,11.49699061,11.5000481,11.50310559,11.50765913,11.51221267,11.51676621,11.52131975,11.52587329,11.533701046,11.541528802,11.549356558,11.557184314,11.56501207,11.573776562,11.582541054,11.591305546,11.600070038,11.60883453,11.615051216,11.621267902,11.627484588,11.633701274,11.63991796,11.640384854,11.640851748,11.641318642,11.641785536,11.64225243,11.636074602,11.629896774,11.623718946,11.617541118,11.61136329,11.60007749,11.58879169,11.57750589,11.56622009,11.55493429,11.535989772,11.517045254,11.498100736,11.479156218,11.4602117,11.428982944,11.397754188,11.366525432,11.335296676,11.30406792,11.262129322,11.220190724,11.178252126,11.136313528,11.09437493,11.045311466,10.996248002,10.947184538,10.898121074,10.84905761,10.790463926,10.731870242,10.673276558,10.614682874,10.55608919,10.490924852,10.425760514,10.360596176,10.295431838,10.2302675,10.1621462958,10.0940250916,10.0259038874,9.9577826832,9.889661479,9.819887684,9.750113889,9.680340094,9.610566299,9.540792504
"IIASA-WiC POP","SSP1","gtm","Population","million",14.388929,14.659858584,14.930788168,15.201717752,15.472647336,15.74357692,15.971133904,16.198690888,16.426247872,16.653804856,16.88136184,17.081543546,17.281725252,17.481906958,17.682088664,17.88227037,18.050918328,18.219566286,18.388214244,18.556862202,18.72551016,18.866996796,19.008483432,19.149970068,19.291456704,19.43294334,19.542124434,19.651305528,19.760486622,19.869667716,19.97884881,20.056510858,20.134172906,20.211834954,20.289497002,20.36715905,20.41616101,20.46516297,20.51416493,20.56316689,20.61216885,20.638927514,20.665686178,20.692444842,20.719203506,20.74596217,20.751338156,20.756714142,20.762090128,20.767466114,20.7728421,20.764469624,20.756097148,20.747724672,20.739352196,20.73097972,20.70757297,20.68416622,20.66075947,20.63735272,20.61394597,20.574201666,20.534457362,20.494713058,20.454968754,20.41522445,20.358613726,20.302003002,20.245392278,20.188781554,20.13217083,20.05856756,19.98496429,19.91136102,19.83775775,19.76415448,19.673443088,19.582731696,19.492020304,19.401308912,19.31059752,19.20426561,19.0979337,18.99160179,18.88526988,18.77893797,18.654593054,18.530248138,18.405903222,18.281558306,18.15721339
"IIASA-WiC POP","SSP1","gum","Population","million",0.179896,0.1818705736,0.1838451472,0.1858197208,0.1877942944,0.189768868,0.1915665058,0.1933641436,0.1951617814,0.1969594192,0.198757057,0.200295825,0.201834593,0.203373361,0.204912129,0.206450897,0.2076618894,0.2088728818,0.2100838742,0.2112948666,0.212505859,0.2134307874,0.2143557158,0.2152806442,0.2162055726,0.217130501,0.2177309456,0.2183313902,0.2189318348,0.2195322794,0.220132724,0.2204092686,0.2206858132,0.2209623578,0.2212389024,0.221515447,0.2214922008,0.2214689546,0.2214457084,0.2214224622,0.221399216,0.2211400152,0.2208808144,0.2206216136,0.2203624128,0.220103212,0.2196442952,0.2191853784,0.2187264616,0.2182675448,0.217808628,0.2171862058,0.2165637836,0.2159413614,0.2153189392,0.214696517,0.2139388344,0.2131811518,0.2124234692,0.2116657866,0.210908104,0.2100284256,0.2091487472,0.2082690688,0.2073893904,0.206509712,0.205497468,0.204485224,0.20347298,0.202460736,0.201448492,0.2002078608,0.1989672296,0.1977265984,0.1964859672,0.195245336,0.1937180264,0.1921907168,0.1906634072,0.1891360976,0.187608788,0.1858298372,0.1840508864,0.1822719356,0.1804929848,0.178714034,0.1766516282,0.1745892224,0.1725268166,0.1704644108,0.168402005
"IIASA-WiC POP","SSP1","guy","Population","million",0.754493,0.7553696862,0.7562463724,0.7571230586,0.7579997448,0.758876431,0.7595873438,0.7602982566,0.7610091694,0.7617200822,0.762430995,0.761847254,0.761263513,0.760679772,0.760096031,0.75951229,0.7573574604,0.7552026308,0.7530478012,0.7508929716,0.748738142,0.7455497314,0.7423613208,0.7391729102,0.7359844996,0.732796089,0.7285890872,0.7243820854,0.7201750836,0.7159680818,0.71176108,0.7067502844,0.7017394888,0.6967286932,0.6917178976,0.686707102,0.6811046074,0.6755021128,0.6698996182,0.6642971236,0.658694629,0.652738536,0.646782443,0.64082635,0.634870257,0.628914164,0.6226727148,0.6164312656,0.6101898164,0.6039483672,0.597706918,0.5917417376,0.5857765572,0.5798113768,0.5738461964,0.567881016,0.5622055026,0.5565299892,0.5508544758,0.5451789624,0.539503449,0.5340641954,0.5286249418,0.5231856882,0.5177464346,0.512307181,0.507046798,0.501786415,0.496526032,0.491265649,0.486005266,0.4808434336,0.4756816012,0.4705197688,0.4653579364,0.460196104,0.455050798,0.449905492,0.444760186,0.43961488,0.434469574,0.4293994288,0.4243292836,0.4192591384,0.4141889932,0.409118848,0.404313839,0.39950883,0.394703821,0.389898812,0.385093803
