"em","sector","year","seasonality_file"
"CO","ENE",2032,"ENE_seasonality"
"CO","ENE",2033,"ENE_seasonality"
"CO","ENE",2034,"ENE_seasonality"
"CO","ENE",2035,"ENE_seasonality"
"CO","ENE",2036,"ENE_seasonality"
"CO","ENE",2037,"ENE_seasonality"
"CO","ENE",2038,"ENE_seasonality"
"CO","ENE",2039,"ENE_seasonality"
"CO","ENE",2040,"ENE_seasonality"
"CO","ENE",2041,"ENE_seasonality"
"CO","ENE",2042,"ENE_seasonality"
"CO","ENE",2043,"ENE_seasonality"
"CO","ENE",2044,"ENE_seasonality"
"CO","ENE",2045,"ENE_seasonality"
"CO","ENE",2046,"ENE_seasonality"
"CO","ENE",2047,"ENE_seasonality"
"CO","ENE",2048,"ENE_seasonality"
"CO","ENE",2049,"ENE_seasonality"
"CO","ENE",2050,"ENE_seasonality"
"CO","ENE",2051,"ENE_seasonality"
"CO","ENE",2052,"ENE_seasonality"
"CO","ENE",2053,"ENE_seasonality"
"CO","ENE",2054,"ENE_seasonality"
"CO","ENE",2055,"ENE_seasonality"
"CO","ENE",2056,"ENE_seasonality"
"CO","ENE",2057,"ENE_seasonality"
"CO","ENE",2058,"ENE_seasonality"
"CO","ENE",2059,"ENE_seasonality"
"CO","ENE",2060,"ENE_seasonality"
"CO","ENE",2061,"ENE_seasonality"
"CO","ENE",2062,"ENE_seasonality"
"CO","ENE",2063,"ENE_seasonality"
"CO","ENE",2064,"ENE_seasonality"
"CO","ENE",2065,"ENE_seasonality"
"CO","ENE",2066,"ENE_seasonality"
"CO","ENE",2067,"ENE_seasonality"
"CO","ENE",2068,"ENE_seasonality"
"CO","ENE",2069,"ENE_seasonality"
"CO","ENE",2070,"ENE_seasonality"
"CO","ENE",2071,"ENE_seasonality"
"CO","ENE",2072,"ENE_seasonality"
"CO","ENE",2073,"ENE_seasonality"
"CO","ENE",2074,"ENE_seasonality"
"CO","ENE",2075,"ENE_seasonality"
"CO","ENE",2076,"ENE_seasonality"
"CO","ENE",2077,"ENE_seasonality"
"CO","ENE",2078,"ENE_seasonality"
"CO","ENE",2079,"ENE_seasonality"
"CO","ENE",2080,"ENE_seasonality"
"CO","ENE",2081,"ENE_seasonality"
"CO","ENE",2082,"ENE_seasonality"
"CO","ENE",2083,"ENE_seasonality"
"CO","ENE",2084,"ENE_seasonality"
"CO","ENE",2085,"ENE_seasonality"
"CO","ENE",2086,"ENE_seasonality"
"CO","ENE",2087,"ENE_seasonality"
"CO","ENE",2088,"ENE_seasonality"
"CO","ENE",2089,"ENE_seasonality"
"CO","ENE",2090,"ENE_seasonality"
"CO","ENE",2091,"ENE_seasonality"
"CO","ENE",2092,"ENE_seasonality"
"CO","ENE",2093,"ENE_seasonality"
"CO","ENE",2094,"ENE_seasonality"
"CO","ENE",2095,"ENE_seasonality"
"CO","ENE",2096,"ENE_seasonality"
"CO","ENE",2097,"ENE_seasonality"
"CO","ENE",2098,"ENE_seasonality"
"CO","ENE",2099,"ENE_seasonality"
"CO","ENE",2100,"ENE_seasonality"
"CO2","ENE",2015,"ENE_seasonality"
"CO2","ENE",2016,"ENE_seasonality"
"CO2","ENE",2017,"ENE_seasonality"
"CO2","ENE",2018,"ENE_seasonality"
"CO2","ENE",2019,"ENE_seasonality"
"CO2","ENE",2020,"ENE_seasonality"
"CO2","ENE",2021,"ENE_seasonality"
"CO2","ENE",2022,"ENE_seasonality"
"CO2","ENE",2023,"ENE_seasonality"
"CO2","ENE",2024,"ENE_seasonality"
"CO2","ENE",2025,"ENE_seasonality"
"CO2","ENE",2026,"ENE_seasonality"
"CO2","ENE",2027,"ENE_seasonality"
"CO2","ENE",2028,"ENE_seasonality"
"CO2","ENE",2029,"ENE_seasonality"
"CO2","ENE",2030,"ENE_seasonality"
"CO2","ENE",2031,"ENE_seasonality"
"CO2","ENE",2032,"ENE_seasonality"
"CO2","ENE",2033,"ENE_seasonality"
"CO2","ENE",2034,"ENE_seasonality"
"CO2","ENE",2035,"ENE_seasonality"
"CO2","ENE",2036,"ENE_seasonality"
"CO2","ENE",2037,"ENE_seasonality"
"CO2","ENE",2038,"ENE_seasonality"
"CO2","ENE",2039,"ENE_seasonality"
"CO2","ENE",2040,"ENE_seasonality"
"CO2","ENE",2041,"ENE_seasonality"
"CO2","ENE",2042,"ENE_seasonality"
"CO2","ENE",2043,"ENE_seasonality"
"CO2","ENE",2044,"ENE_seasonality"
"CO2","ENE",2045,"ENE_seasonality"
"CO2","ENE",2046,"ENE_seasonality"
"CO2","ENE",2047,"ENE_seasonality"
"CO2","ENE",2048,"ENE_seasonality"
"CO2","ENE",2049,"ENE_seasonality"
"CO2","ENE",2050,"ENE_seasonality"
"CO2","ENE",2051,"ENE_seasonality"
"CO2","ENE",2052,"ENE_seasonality"
"CO2","ENE",2053,"ENE_seasonality"
"CO2","ENE",2054,"ENE_seasonality"
"CO2","ENE",2055,"ENE_seasonality"
"CO2","ENE",2056,"ENE_seasonality"
"CO2","ENE",2057,"ENE_seasonality"
"CO2","ENE",2058,"ENE_seasonality"
"CO2","ENE",2059,"ENE_seasonality"
"CO2","ENE",2060,"ENE_seasonality"
"CO2","ENE",2061,"ENE_seasonality"
"CO2","ENE",2062,"ENE_seasonality"
"CO2","ENE",2063,"ENE_seasonality"
"CO2","ENE",2064,"ENE_seasonality"
"CO2","ENE",2065,"ENE_seasonality"
"CO2","ENE",2066,"ENE_seasonality"
"CO2","ENE",2067,"ENE_seasonality"
"CO2","ENE",2068,"ENE_seasonality"
"CO2","ENE",2069,"ENE_seasonality"
"CO2","ENE",2070,"ENE_seasonality"
"CO2","ENE",2071,"ENE_seasonality"
"CO2","ENE",2072,"ENE_seasonality"
"CO2","ENE",2073,"ENE_seasonality"
"CO2","ENE",2074,"ENE_seasonality"
"CO2","ENE",2075,"ENE_seasonality"
"CO2","ENE",2076,"ENE_seasonality"
"CO2","ENE",2077,"ENE_seasonality"
"CO2","ENE",2078,"ENE_seasonality"
"CO2","ENE",2079,"ENE_seasonality"
"CO2","ENE",2080,"ENE_seasonality"
"CO2","ENE",2081,"ENE_seasonality"
"CO2","ENE",2082,"ENE_seasonality"
"CO2","ENE",2083,"ENE_seasonality"
"CO2","ENE",2084,"ENE_seasonality"
"CO2","ENE",2085,"ENE_seasonality"
"CO2","ENE",2086,"ENE_seasonality"
"CO2","ENE",2087,"ENE_seasonality"
"CO2","ENE",2088,"ENE_seasonality"
"CO2","ENE",2089,"ENE_seasonality"
"CO2","ENE",2090,"ENE_seasonality"
"CO2","ENE",2091,"ENE_seasonality"
"CO2","ENE",2092,"ENE_seasonality"
"CO2","ENE",2093,"ENE_seasonality"
"CO2","ENE",2094,"ENE_seasonality"
"CO2","ENE",2095,"ENE_seasonality"
"CO2","ENE",2096,"ENE_seasonality"
"CO2","ENE",2097,"ENE_seasonality"
"CO2","ENE",2098,"ENE_seasonality"
"CO2","ENE",2099,"ENE_seasonality"
"CO2","ENE",2100,"ENE_seasonality"
"NH3","ENE",2015,"ENE_seasonality"
"NH3","ENE",2016,"ENE_seasonality"
"NH3","ENE",2017,"ENE_seasonality"
"NH3","ENE",2018,"ENE_seasonality"
"NH3","ENE",2019,"ENE_seasonality"
"NH3","ENE",2020,"ENE_seasonality"
"NH3","ENE",2021,"ENE_seasonality"
"NH3","ENE",2022,"ENE_seasonality"
"NH3","ENE",2023,"ENE_seasonality"
"NH3","ENE",2024,"ENE_seasonality"
"NH3","ENE",2025,"ENE_seasonality"
"NH3","ENE",2026,"ENE_seasonality"
"NH3","ENE",2027,"ENE_seasonality"
"NH3","ENE",2028,"ENE_seasonality"
"NH3","ENE",2029,"ENE_seasonality"
"NH3","ENE",2030,"ENE_seasonality"
"NH3","ENE",2031,"ENE_seasonality"
"NH3","ENE",2032,"ENE_seasonality"
"NH3","ENE",2033,"ENE_seasonality"
"NH3","ENE",2034,"ENE_seasonality"
"NH3","ENE",2035,"ENE_seasonality"
"NH3","ENE",2036,"ENE_seasonality"
"NH3","ENE",2037,"ENE_seasonality"
"NH3","ENE",2038,"ENE_seasonality"
"NH3","ENE",2039,"ENE_seasonality"
"NH3","ENE",2040,"ENE_seasonality"
"NH3","ENE",2041,"ENE_seasonality"
"NH3","ENE",2042,"ENE_seasonality"
"NH3","ENE",2043,"ENE_seasonality"
"NH3","ENE",2044,"ENE_seasonality"
"NH3","ENE",2045,"ENE_seasonality"
"NH3","ENE",2046,"ENE_seasonality"
"NH3","ENE",2047,"ENE_seasonality"
"NH3","ENE",2048,"ENE_seasonality"
"NH3","ENE",2049,"ENE_seasonality"
"NH3","ENE",2050,"ENE_seasonality"
"NH3","ENE",2051,"ENE_seasonality"
"NH3","ENE",2052,"ENE_seasonality"
"NH3","ENE",2053,"ENE_seasonality"
"NH3","ENE",2054,"ENE_seasonality"
"NH3","ENE",2055,"ENE_seasonality"
"NH3","ENE",2056,"ENE_seasonality"
"NH3","ENE",2057,"ENE_seasonality"
"NH3","ENE",2058,"ENE_seasonality"
"NH3","ENE",2059,"ENE_seasonality"
"NH3","ENE",2060,"ENE_seasonality"
"NH3","ENE",2061,"ENE_seasonality"
"NH3","ENE",2062,"ENE_seasonality"
"NH3","ENE",2063,"ENE_seasonality"
"NH3","ENE",2064,"ENE_seasonality"
"NH3","ENE",2065,"ENE_seasonality"
"NH3","ENE",2066,"ENE_seasonality"
"NH3","ENE",2067,"ENE_seasonality"
"NH3","ENE",2068,"ENE_seasonality"
"NH3","ENE",2069,"ENE_seasonality"
"NH3","ENE",2070,"ENE_seasonality"
"NH3","ENE",2071,"ENE_seasonality"
"NH3","ENE",2072,"ENE_seasonality"
"NH3","ENE",2073,"ENE_seasonality"
"NH3","ENE",2074,"ENE_seasonality"
"NH3","ENE",2075,"ENE_seasonality"
"NH3","ENE",2076,"ENE_seasonality"
"NH3","ENE",2077,"ENE_seasonality"
"NH3","ENE",2078,"ENE_seasonality"
"NH3","ENE",2079,"ENE_seasonality"
"NH3","ENE",2080,"ENE_seasonality"
"NH3","ENE",2081,"ENE_seasonality"
"NH3","ENE",2082,"ENE_seasonality"
"NH3","ENE",2083,"ENE_seasonality"
"NH3","ENE",2084,"ENE_seasonality"
"NH3","ENE",2085,"ENE_seasonality"
"NH3","ENE",2086,"ENE_seasonality"
"NH3","ENE",2087,"ENE_seasonality"
"NH3","ENE",2088,"ENE_seasonality"
"NH3","ENE",2089,"ENE_seasonality"
"NH3","ENE",2090,"ENE_seasonality"
"NH3","ENE",2091,"ENE_seasonality"
"NH3","ENE",2092,"ENE_seasonality"
"NH3","ENE",2093,"ENE_seasonality"
"NH3","ENE",2094,"ENE_seasonality"
"NH3","ENE",2095,"ENE_seasonality"
"NH3","ENE",2096,"ENE_seasonality"
"NH3","ENE",2097,"ENE_seasonality"
"NH3","ENE",2098,"ENE_seasonality"
"NH3","ENE",2099,"ENE_seasonality"
"NH3","ENE",2100,"ENE_seasonality"
"NMVOC","ENE",2015,"ENE_seasonality"
"NMVOC","ENE",2016,"ENE_seasonality"
"NMVOC","ENE",2017,"ENE_seasonality"
"NMVOC","ENE",2018,"ENE_seasonality"
"NMVOC","ENE",2019,"ENE_seasonality"
"NMVOC","ENE",2020,"ENE_seasonality"
"NMVOC","ENE",2021,"ENE_seasonality"
"NMVOC","ENE",2022,"ENE_seasonality"
"NMVOC","ENE",2023,"ENE_seasonality"
"NMVOC","ENE",2024,"ENE_seasonality"
"NMVOC","ENE",2025,"ENE_seasonality"
"NMVOC","ENE",2026,"ENE_seasonality"
"NMVOC","ENE",2027,"ENE_seasonality"
"NMVOC","ENE",2028,"ENE_seasonality"
"NMVOC","ENE",2029,"ENE_seasonality"
"NMVOC","ENE",2030,"ENE_seasonality"
"NMVOC","ENE",2031,"ENE_seasonality"
"NMVOC","ENE",2032,"ENE_seasonality"
"NMVOC","ENE",2033,"ENE_seasonality"
"NMVOC","ENE",2034,"ENE_seasonality"
"NMVOC","ENE",2035,"ENE_seasonality"
"NMVOC","ENE",2036,"ENE_seasonality"
"NMVOC","ENE",2037,"ENE_seasonality"
"NMVOC","ENE",2038,"ENE_seasonality"
"NMVOC","ENE",2039,"ENE_seasonality"
"NMVOC","ENE",2040,"ENE_seasonality"
"NMVOC","ENE",2041,"ENE_seasonality"
"NMVOC","ENE",2042,"ENE_seasonality"
"NMVOC","ENE",2043,"ENE_seasonality"
"NMVOC","ENE",2044,"ENE_seasonality"
"NMVOC","ENE",2045,"ENE_seasonality"
"NMVOC","ENE",2046,"ENE_seasonality"
"NMVOC","ENE",2047,"ENE_seasonality"
"NMVOC","ENE",2048,"ENE_seasonality"
"NMVOC","ENE",2049,"ENE_seasonality"
"NMVOC","ENE",2050,"ENE_seasonality"
"NMVOC","ENE",2051,"ENE_seasonality"
"NMVOC","ENE",2052,"ENE_seasonality"
"NMVOC","ENE",2053,"ENE_seasonality"
"NMVOC","ENE",2054,"ENE_seasonality"
"NMVOC","ENE",2055,"ENE_seasonality"
"NMVOC","ENE",2056,"ENE_seasonality"
"NMVOC","ENE",2057,"ENE_seasonality"
"NMVOC","ENE",2058,"ENE_seasonality"
"NMVOC","ENE",2059,"ENE_seasonality"
"NMVOC","ENE",2060,"ENE_seasonality"
"NMVOC","ENE",2061,"ENE_seasonality"
"NMVOC","ENE",2062,"ENE_seasonality"
"NMVOC","ENE",2063,"ENE_seasonality"
"NMVOC","ENE",2064,"ENE_seasonality"
"NMVOC","ENE",2065,"ENE_seasonality"
"NMVOC","ENE",2066,"ENE_seasonality"
"NMVOC","ENE",2067,"ENE_seasonality"
"NMVOC","ENE",2068,"ENE_seasonality"
"NMVOC","ENE",2069,"ENE_seasonality"
"NMVOC","ENE",2070,"ENE_seasonality"
"NMVOC","ENE",2071,"ENE_seasonality"
"NMVOC","ENE",2072,"ENE_seasonality"
"NMVOC","ENE",2073,"ENE_seasonality"
"NMVOC","ENE",2074,"ENE_seasonality"
"NMVOC","ENE",2075,"ENE_seasonality"
"NMVOC","ENE",2076,"ENE_seasonality"
"NMVOC","ENE",2077,"ENE_seasonality"
"NMVOC","ENE",2078,"ENE_seasonality"
"NMVOC","ENE",2079,"ENE_seasonality"
"NMVOC","ENE",2080,"ENE_seasonality"
"NMVOC","ENE",2081,"ENE_seasonality"
"NMVOC","ENE",2082,"ENE_seasonality"
"NMVOC","ENE",2083,"ENE_seasonality"
"NMVOC","ENE",2084,"ENE_seasonality"
"NMVOC","ENE",2085,"ENE_seasonality"
"NMVOC","ENE",2086,"ENE_seasonality"
"NMVOC","ENE",2087,"ENE_seasonality"
"NMVOC","ENE",2088,"ENE_seasonality"
"NMVOC","ENE",2089,"ENE_seasonality"
"NMVOC","ENE",2090,"ENE_seasonality"
"NMVOC","ENE",2091,"ENE_seasonality"
"NMVOC","ENE",2092,"ENE_seasonality"
"NMVOC","ENE",2093,"ENE_seasonality"
"NMVOC","ENE",2094,"ENE_seasonality"
"NMVOC","ENE",2095,"ENE_seasonality"
"NMVOC","ENE",2096,"ENE_seasonality"
"NMVOC","ENE",2097,"ENE_seasonality"
"NMVOC","ENE",2098,"ENE_seasonality"
"NMVOC","ENE",2099,"ENE_seasonality"
"NMVOC","ENE",2100,"ENE_seasonality"
"NOx","ENE",2015,"ENE_seasonality"
"NOx","ENE",2016,"ENE_seasonality"
"NOx","ENE",2017,"ENE_seasonality"
"NOx","ENE",2018,"ENE_seasonality"
"NOx","ENE",2019,"ENE_seasonality"
"NOx","ENE",2020,"ENE_seasonality"
"NOx","ENE",2021,"ENE_seasonality"
"NOx","ENE",2022,"ENE_seasonality"
"NOx","ENE",2023,"ENE_seasonality"
"NOx","ENE",2024,"ENE_seasonality"
"NOx","ENE",2025,"ENE_seasonality"
"NOx","ENE",2026,"ENE_seasonality"
"NOx","ENE",2027,"ENE_seasonality"
"NOx","ENE",2028,"ENE_seasonality"
"NOx","ENE",2029,"ENE_seasonality"
"NOx","ENE",2030,"ENE_seasonality"
"NOx","ENE",2031,"ENE_seasonality"
"NOx","ENE",2032,"ENE_seasonality"
"NOx","ENE",2033,"ENE_seasonality"
"NOx","ENE",2034,"ENE_seasonality"
"NOx","ENE",2035,"ENE_seasonality"
"NOx","ENE",2036,"ENE_seasonality"
"NOx","ENE",2037,"ENE_seasonality"
"NOx","ENE",2038,"ENE_seasonality"
"NOx","ENE",2039,"ENE_seasonality"
"NOx","ENE",2040,"ENE_seasonality"
"NOx","ENE",2041,"ENE_seasonality"
"NOx","ENE",2042,"ENE_seasonality"
"NOx","ENE",2043,"ENE_seasonality"
"NOx","ENE",2044,"ENE_seasonality"
"NOx","ENE",2045,"ENE_seasonality"
"NOx","ENE",2046,"ENE_seasonality"
"NOx","ENE",2047,"ENE_seasonality"
"NOx","ENE",2048,"ENE_seasonality"
"NOx","ENE",2049,"ENE_seasonality"
"NOx","ENE",2050,"ENE_seasonality"
"NOx","ENE",2051,"ENE_seasonality"
"NOx","ENE",2052,"ENE_seasonality"
"NOx","ENE",2053,"ENE_seasonality"
"NOx","ENE",2054,"ENE_seasonality"
"NOx","ENE",2055,"ENE_seasonality"
"NOx","ENE",2056,"ENE_seasonality"
"NOx","ENE",2057,"ENE_seasonality"
"NOx","ENE",2058,"ENE_seasonality"
"NOx","ENE",2059,"ENE_seasonality"
"NOx","ENE",2060,"ENE_seasonality"
"NOx","ENE",2061,"ENE_seasonality"
"NOx","ENE",2062,"ENE_seasonality"
"NOx","ENE",2063,"ENE_seasonality"
"NOx","ENE",2064,"ENE_seasonality"
"NOx","ENE",2065,"ENE_seasonality"
"NOx","ENE",2066,"ENE_seasonality"
"NOx","ENE",2067,"ENE_seasonality"
"NOx","ENE",2068,"ENE_seasonality"
"NOx","ENE",2069,"ENE_seasonality"
"NOx","ENE",2070,"ENE_seasonality"
"NOx","ENE",2071,"ENE_seasonality"
"NOx","ENE",2072,"ENE_seasonality"
"NOx","ENE",2073,"ENE_seasonality"
"NOx","ENE",2074,"ENE_seasonality"
"NOx","ENE",2075,"ENE_seasonality"
"NOx","ENE",2076,"ENE_seasonality"
"NOx","ENE",2077,"ENE_seasonality"
"NOx","ENE",2078,"ENE_seasonality"
"NOx","ENE",2079,"ENE_seasonality"
"NOx","ENE",2080,"ENE_seasonality"
"NOx","ENE",2081,"ENE_seasonality"
"NOx","ENE",2082,"ENE_seasonality"
"NOx","ENE",2083,"ENE_seasonality"
"NOx","ENE",2084,"ENE_seasonality"
"NOx","ENE",2085,"ENE_seasonality"
"NOx","ENE",2086,"ENE_seasonality"
"NOx","ENE",2087,"ENE_seasonality"
"NOx","ENE",2088,"ENE_seasonality"
"NOx","ENE",2089,"ENE_seasonality"
"NOx","ENE",2090,"ENE_seasonality"
"NOx","ENE",2091,"ENE_seasonality"
"NOx","ENE",2092,"ENE_seasonality"
"NOx","ENE",2093,"ENE_seasonality"
"NOx","ENE",2094,"ENE_seasonality"
"NOx","ENE",2095,"ENE_seasonality"
"NOx","ENE",2096,"ENE_seasonality"
"NOx","ENE",2097,"ENE_seasonality"
"NOx","ENE",2098,"ENE_seasonality"
"NOx","ENE",2099,"ENE_seasonality"
"NOx","ENE",2100,"ENE_seasonality"
"OC","ENE",2015,"ENE_seasonality"
"OC","ENE",2016,"ENE_seasonality"
"OC","ENE",2017,"ENE_seasonality"
"OC","ENE",2018,"ENE_seasonality"
"OC","ENE",2019,"ENE_seasonality"
"OC","ENE",2020,"ENE_seasonality"
"OC","ENE",2021,"ENE_seasonality"
"OC","ENE",2022,"ENE_seasonality"
"OC","ENE",2023,"ENE_seasonality"
"OC","ENE",2024,"ENE_seasonality"
"OC","ENE",2025,"ENE_seasonality"
"OC","ENE",2026,"ENE_seasonality"
"OC","ENE",2027,"ENE_seasonality"
"OC","ENE",2028,"ENE_seasonality"
"OC","ENE",2029,"ENE_seasonality"
"OC","ENE",2030,"ENE_seasonality"
"OC","ENE",2031,"ENE_seasonality"
"OC","ENE",2032,"ENE_seasonality"
"OC","ENE",2033,"ENE_seasonality"
"OC","ENE",2034,"ENE_seasonality"
"OC","ENE",2035,"ENE_seasonality"
"OC","ENE",2036,"ENE_seasonality"
"OC","ENE",2037,"ENE_seasonality"
"OC","ENE",2038,"ENE_seasonality"
"OC","ENE",2039,"ENE_seasonality"
"OC","ENE",2040,"ENE_seasonality"
"OC","ENE",2041,"ENE_seasonality"
"OC","ENE",2042,"ENE_seasonality"
"OC","ENE",2043,"ENE_seasonality"
"OC","ENE",2044,"ENE_seasonality"
"OC","ENE",2045,"ENE_seasonality"
"OC","ENE",2046,"ENE_seasonality"
"OC","ENE",2047,"ENE_seasonality"
"OC","ENE",2048,"ENE_seasonality"
"OC","ENE",2049,"ENE_seasonality"
"OC","ENE",2050,"ENE_seasonality"
"OC","ENE",2051,"ENE_seasonality"
"OC","ENE",2052,"ENE_seasonality"
"OC","ENE",2053,"ENE_seasonality"
"OC","ENE",2054,"ENE_seasonality"
"OC","ENE",2055,"ENE_seasonality"
"OC","ENE",2056,"ENE_seasonality"
"OC","ENE",2057,"ENE_seasonality"
"OC","ENE",2058,"ENE_seasonality"
"OC","ENE",2059,"ENE_seasonality"
"OC","ENE",2060,"ENE_seasonality"
"OC","ENE",2061,"ENE_seasonality"
"OC","ENE",2062,"ENE_seasonality"
"OC","ENE",2063,"ENE_seasonality"
"OC","ENE",2064,"ENE_seasonality"
"OC","ENE",2065,"ENE_seasonality"
"OC","ENE",2066,"ENE_seasonality"
"OC","ENE",2067,"ENE_seasonality"
"OC","ENE",2068,"ENE_seasonality"
"OC","ENE",2069,"ENE_seasonality"
"OC","ENE",2070,"ENE_seasonality"
"OC","ENE",2071,"ENE_seasonality"
"OC","ENE",2072,"ENE_seasonality"
"OC","ENE",2073,"ENE_seasonality"
"OC","ENE",2074,"ENE_seasonality"
"OC","ENE",2075,"ENE_seasonality"
"OC","ENE",2076,"ENE_seasonality"
"OC","ENE",2077,"ENE_seasonality"
"OC","ENE",2078,"ENE_seasonality"
"OC","ENE",2079,"ENE_seasonality"
"OC","ENE",2080,"ENE_seasonality"
"OC","ENE",2081,"ENE_seasonality"
"OC","ENE",2082,"ENE_seasonality"
"OC","ENE",2083,"ENE_seasonality"
"OC","ENE",2084,"ENE_seasonality"
"OC","ENE",2085,"ENE_seasonality"
"OC","ENE",2086,"ENE_seasonality"
"OC","ENE",2087,"ENE_seasonality"
"OC","ENE",2088,"ENE_seasonality"
"OC","ENE",2089,"ENE_seasonality"
"OC","ENE",2090,"ENE_seasonality"
"OC","ENE",2091,"ENE_seasonality"
"OC","ENE",2092,"ENE_seasonality"
"OC","ENE",2093,"ENE_seasonality"
"OC","ENE",2094,"ENE_seasonality"
"OC","ENE",2095,"ENE_seasonality"
"OC","ENE",2096,"ENE_seasonality"
"OC","ENE",2097,"ENE_seasonality"
"OC","ENE",2098,"ENE_seasonality"
"OC","ENE",2099,"ENE_seasonality"
"OC","ENE",2100,"ENE_seasonality"
"Sulfur","ENE",2015,"ENE_seasonality"
"Sulfur","ENE",2016,"ENE_seasonality"
"Sulfur","ENE",2017,"ENE_seasonality"
"Sulfur","ENE",2018,"ENE_seasonality"
"Sulfur","ENE",2019,"ENE_seasonality"
"Sulfur","ENE",2020,"ENE_seasonality"
"Sulfur","ENE",2021,"ENE_seasonality"
"Sulfur","ENE",2022,"ENE_seasonality"
"Sulfur","ENE",2023,"ENE_seasonality"
"Sulfur","ENE",2024,"ENE_seasonality"
"Sulfur","ENE",2025,"ENE_seasonality"
"Sulfur","ENE",2026,"ENE_seasonality"
"Sulfur","ENE",2027,"ENE_seasonality"
"Sulfur","ENE",2028,"ENE_seasonality"
"Sulfur","ENE",2029,"ENE_seasonality"
"Sulfur","ENE",2030,"ENE_seasonality"
"Sulfur","ENE",2031,"ENE_seasonality"
"Sulfur","ENE",2032,"ENE_seasonality"
"Sulfur","ENE",2033,"ENE_seasonality"
"Sulfur","ENE",2034,"ENE_seasonality"
"Sulfur","ENE",2035,"ENE_seasonality"
"Sulfur","ENE",2036,"ENE_seasonality"
"Sulfur","ENE",2037,"ENE_seasonality"
"Sulfur","ENE",2038,"ENE_seasonality"
"Sulfur","ENE",2039,"ENE_seasonality"
"Sulfur","ENE",2040,"ENE_seasonality"
"Sulfur","ENE",2041,"ENE_seasonality"
"Sulfur","ENE",2042,"ENE_seasonality"
"Sulfur","ENE",2043,"ENE_seasonality"
"Sulfur","ENE",2044,"ENE_seasonality"
"Sulfur","ENE",2045,"ENE_seasonality"
"Sulfur","ENE",2046,"ENE_seasonality"
"Sulfur","ENE",2047,"ENE_seasonality"
"Sulfur","ENE",2048,"ENE_seasonality"
"Sulfur","ENE",2049,"ENE_seasonality"
"Sulfur","ENE",2050,"ENE_seasonality"
"Sulfur","ENE",2051,"ENE_seasonality"
"Sulfur","ENE",2052,"ENE_seasonality"
"Sulfur","ENE",2053,"ENE_seasonality"
"Sulfur","ENE",2054,"ENE_seasonality"
"Sulfur","ENE",2055,"ENE_seasonality"
"Sulfur","ENE",2056,"ENE_seasonality"
"Sulfur","ENE",2057,"ENE_seasonality"
"Sulfur","ENE",2058,"ENE_seasonality"
"Sulfur","ENE",2059,"ENE_seasonality"
"Sulfur","ENE",2060,"ENE_seasonality"
"Sulfur","ENE",2061,"ENE_seasonality"
"Sulfur","ENE",2062,"ENE_seasonality"
"Sulfur","ENE",2063,"ENE_seasonality"
"Sulfur","ENE",2064,"ENE_seasonality"
"Sulfur","ENE",2065,"ENE_seasonality"
"Sulfur","ENE",2066,"ENE_seasonality"
"Sulfur","ENE",2067,"ENE_seasonality"
"Sulfur","ENE",2068,"ENE_seasonality"
"Sulfur","ENE",2069,"ENE_seasonality"
"Sulfur","ENE",2070,"ENE_seasonality"
"Sulfur","ENE",2071,"ENE_seasonality"
"Sulfur","ENE",2072,"ENE_seasonality"
"Sulfur","ENE",2073,"ENE_seasonality"
"Sulfur","ENE",2074,"ENE_seasonality"
"Sulfur","ENE",2075,"ENE_seasonality"
"Sulfur","ENE",2076,"ENE_seasonality"
"Sulfur","ENE",2077,"ENE_seasonality"
"Sulfur","ENE",2078,"ENE_seasonality"
"Sulfur","ENE",2079,"ENE_seasonality"
"Sulfur","ENE",2080,"ENE_seasonality"
"Sulfur","ENE",2081,"ENE_seasonality"
"Sulfur","ENE",2082,"ENE_seasonality"
"Sulfur","ENE",2083,"ENE_seasonality"
"Sulfur","ENE",2084,"ENE_seasonality"
"Sulfur","ENE",2085,"ENE_seasonality"
"Sulfur","ENE",2086,"ENE_seasonality"
"Sulfur","ENE",2087,"ENE_seasonality"
"Sulfur","ENE",2088,"ENE_seasonality"
"Sulfur","ENE",2089,"ENE_seasonality"
"Sulfur","ENE",2090,"ENE_seasonality"
"Sulfur","ENE",2091,"ENE_seasonality"
"Sulfur","ENE",2092,"ENE_seasonality"
"Sulfur","ENE",2093,"ENE_seasonality"
"Sulfur","ENE",2094,"ENE_seasonality"
"Sulfur","ENE",2095,"ENE_seasonality"
"Sulfur","ENE",2096,"ENE_seasonality"
"Sulfur","ENE",2097,"ENE_seasonality"
"Sulfur","ENE",2098,"ENE_seasonality"
"Sulfur","ENE",2099,"ENE_seasonality"
"Sulfur","ENE",2100,"ENE_seasonality"
"BC","SHP",2015,"SHP_BC_seasonality"
"BC","SHP",2016,"SHP_BC_seasonality"
"BC","SHP",2017,"SHP_BC_seasonality"
"BC","SHP",2018,"SHP_BC_seasonality"
"BC","SHP",2019,"SHP_BC_seasonality"
"BC","SHP",2020,"SHP_BC_seasonality"
"BC","SHP",2021,"SHP_BC_seasonality"
"BC","SHP",2022,"SHP_BC_seasonality"
"BC","SHP",2023,"SHP_BC_seasonality"
"BC","SHP",2024,"SHP_BC_seasonality"
"BC","SHP",2025,"SHP_BC_seasonality"
"BC","SHP",2026,"SHP_BC_seasonality"
"BC","SHP",2027,"SHP_BC_seasonality"
