"em","sector","year","proxy_file","proxybackup_file"
"CO","ENE",2072,"CO_2015_ENE","population_2015"
"CO","ENE",2073,"CO_2015_ENE","population_2015"
"CO","ENE",2074,"CO_2015_ENE","population_2015"
"CO","ENE",2075,"CO_2015_ENE","population_2015"
"CO","ENE",2076,"CO_2015_ENE","population_2015"
"CO","ENE",2077,"CO_2015_ENE","population_2015"
"CO","ENE",2078,"CO_2015_ENE","population_2015"
"CO","ENE",2079,"CO_2015_ENE","population_2015"
"CO","ENE",2080,"CO_2015_ENE","population_2015"
"CO","ENE",2081,"CO_2015_ENE","population_2015"
"CO","ENE",2082,"CO_2015_ENE","population_2015"
"CO","ENE",2083,"CO_2015_ENE","population_2015"
"CO","ENE",2084,"CO_2015_ENE","population_2015"
"CO","ENE",2085,"CO_2015_ENE","population_2015"
"CO","ENE",2086,"CO_2015_ENE","population_2015"
"CO","ENE",2087,"CO_2015_ENE","population_2015"
"CO","ENE",2088,"CO_2015_ENE","population_2015"
"CO","ENE",2089,"CO_2015_ENE","population_2015"
"CO","ENE",2090,"CO_2015_ENE","population_2015"
"CO","ENE",2091,"CO_2015_ENE","population_2015"
"CO","ENE",2092,"CO_2015_ENE","population_2015"
"CO","ENE",2093,"CO_2015_ENE","population_2015"
"CO","ENE",2094,"CO_2015_ENE","population_2015"
"CO","ENE",2095,"CO_2015_ENE","population_2015"
"CO","ENE",2096,"CO_2015_ENE","population_2015"
"CO","ENE",2097,"CO_2015_ENE","population_2015"
"CO","ENE",2098,"CO_2015_ENE","population_2015"
"CO","ENE",2099,"CO_2015_ENE","population_2015"
"CO","ENE",2100,"CO_2015_ENE","population_2015"
"CO","SLV",2015,"CO_2015_SLV","population_2015"
"CO","SLV",2016,"CO_2015_SLV","population_2015"
"CO","SLV",2017,"CO_2015_SLV","population_2015"
"CO","SLV",2018,"CO_2015_SLV","population_2015"
"CO","SLV",2019,"CO_2015_SLV","population_2015"
"CO","SLV",2020,"CO_2015_SLV","population_2015"
"CO","SLV",2021,"CO_2015_SLV","population_2015"
"CO","SLV",2022,"CO_2015_SLV","population_2015"
"CO","SLV",2023,"CO_2015_SLV","population_2015"
"CO","SLV",2024,"CO_2015_SLV","population_2015"
"CO","SLV",2025,"CO_2015_SLV","population_2015"
"CO","SLV",2026,"CO_2015_SLV","population_2015"
"CO","SLV",2027,"CO_2015_SLV","population_2015"
"CO","SLV",2028,"CO_2015_SLV","population_2015"
"CO","SLV",2029,"CO_2015_SLV","population_2015"
"CO","SLV",2030,"CO_2015_SLV","population_2015"
"CO","SLV",2031,"CO_2015_SLV","population_2015"
"CO","SLV",2032,"CO_2015_SLV","population_2015"
"CO","SLV",2033,"CO_2015_SLV","population_2015"
"CO","SLV",2034,"CO_2015_SLV","population_2015"
"CO","SLV",2035,"CO_2015_SLV","population_2015"
"CO","SLV",2036,"CO_2015_SLV","population_2015"
"CO","SLV",2037,"CO_2015_SLV","population_2015"
"CO","SLV",2038,"CO_2015_SLV","population_2015"
"CO","SLV",2039,"CO_2015_SLV","population_2015"
"CO","SLV",2040,"CO_2015_SLV","population_2015"
"CO","SLV",2041,"CO_2015_SLV","population_2015"
"CO","SLV",2042,"CO_2015_SLV","population_2015"
"CO","SLV",2043,"CO_2015_SLV","population_2015"
"CO","SLV",2044,"CO_2015_SLV","population_2015"
"CO","SLV",2045,"CO_2015_SLV","population_2015"
"CO","SLV",2046,"CO_2015_SLV","population_2015"
"CO","SLV",2047,"CO_2015_SLV","population_2015"
"CO","SLV",2048,"CO_2015_SLV","population_2015"
"CO","SLV",2049,"CO_2015_SLV","population_2015"
"CO","SLV",2050,"CO_2015_SLV","population_2015"
"CO","SLV",2051,"CO_2015_SLV","population_2015"
"CO","SLV",2052,"CO_2015_SLV","population_2015"
"CO","SLV",2053,"CO_2015_SLV","population_2015"
"CO","SLV",2054,"CO_2015_SLV","population_2015"
"CO","SLV",2055,"CO_2015_SLV","population_2015"
"CO","SLV",2056,"CO_2015_SLV","population_2015"
"CO","SLV",2057,"CO_2015_SLV","population_2015"
"CO","SLV",2058,"CO_2015_SLV","population_2015"
"CO","SLV",2059,"CO_2015_SLV","population_2015"
"CO","SLV",2060,"CO_2015_SLV","population_2015"
"CO","SLV",2061,"CO_2015_SLV","population_2015"
"CO","SLV",2062,"CO_2015_SLV","population_2015"
"CO","SLV",2063,"CO_2015_SLV","population_2015"
"CO","SLV",2064,"CO_2015_SLV","population_2015"
"CO","SLV",2065,"CO_2015_SLV","population_2015"
"CO","SLV",2066,"CO_2015_SLV","population_2015"
"CO","SLV",2067,"CO_2015_SLV","population_2015"
"CO","SLV",2068,"CO_2015_SLV","population_2015"
"CO","SLV",2069,"CO_2015_SLV","population_2015"
"CO","SLV",2070,"CO_2015_SLV","population_2015"
"CO","SLV",2071,"CO_2015_SLV","population_2015"
"CO","SLV",2072,"CO_2015_SLV","population_2015"
"CO","SLV",2073,"CO_2015_SLV","population_2015"
"CO","SLV",2074,"CO_2015_SLV","population_2015"
"CO","SLV",2075,"CO_2015_SLV","population_2015"
"CO","SLV",2076,"CO_2015_SLV","population_2015"
"CO","SLV",2077,"CO_2015_SLV","population_2015"
"CO","SLV",2078,"CO_2015_SLV","population_2015"
"CO","SLV",2079,"CO_2015_SLV","population_2015"
"CO","SLV",2080,"CO_2015_SLV","population_2015"
"CO","SLV",2081,"CO_2015_SLV","population_2015"
"CO","SLV",2082,"CO_2015_SLV","population_2015"
"CO","SLV",2083,"CO_2015_SLV","population_2015"
"CO","SLV",2084,"CO_2015_SLV","population_2015"
"CO","SLV",2085,"CO_2015_SLV","population_2015"
"CO","SLV",2086,"CO_2015_SLV","population_2015"
"CO","SLV",2087,"CO_2015_SLV","population_2015"
"CO","SLV",2088,"CO_2015_SLV","population_2015"
"CO","SLV",2089,"CO_2015_SLV","population_2015"
"CO","SLV",2090,"CO_2015_SLV","population_2015"
"CO","SLV",2091,"CO_2015_SLV","population_2015"
"CO","SLV",2092,"CO_2015_SLV","population_2015"
"CO","SLV",2093,"CO_2015_SLV","population_2015"
"CO","SLV",2094,"CO_2015_SLV","population_2015"
"CO","SLV",2095,"CO_2015_SLV","population_2015"
"CO","SLV",2096,"CO_2015_SLV","population_2015"
"CO","SLV",2097,"CO_2015_SLV","population_2015"
"CO","SLV",2098,"CO_2015_SLV","population_2015"
"CO","SLV",2099,"CO_2015_SLV","population_2015"
"CO","SLV",2100,"CO_2015_SLV","population_2015"
"CO","WST",2015,"population_2015","population_2015"
"CO","WST",2016,"population_2015","population_2015"
"CO","WST",2017,"population_2015","population_2015"
"CO","WST",2018,"population_2015","population_2015"
"CO","WST",2019,"population_2015","population_2015"
"CO","WST",2020,"population_2015","population_2015"
"CO","WST",2021,"population_2015","population_2015"
"CO","WST",2022,"population_2015","population_2015"
"CO","WST",2023,"population_2015","population_2015"
"CO","WST",2024,"population_2015","population_2015"
"CO","WST",2025,"population_2015","population_2015"
"CO","WST",2026,"population_2015","population_2015"
"CO","WST",2027,"population_2015","population_2015"
"CO","WST",2028,"population_2015","population_2015"
"CO","WST",2029,"population_2015","population_2015"
"CO","WST",2030,"population_2015","population_2015"
"CO","WST",2031,"population_2015","population_2015"
"CO","WST",2032,"population_2015","population_2015"
"CO","WST",2033,"population_2015","population_2015"
"CO","WST",2034,"population_2015","population_2015"
"CO","WST",2035,"population_2015","population_2015"
"CO","WST",2036,"population_2015","population_2015"
"CO","WST",2037,"population_2015","population_2015"
"CO","WST",2038,"population_2015","population_2015"
"CO","WST",2039,"population_2015","population_2015"
"CO","WST",2040,"population_2015","population_2015"
"CO","WST",2041,"population_2015","population_2015"
"CO","WST",2042,"population_2015","population_2015"
"CO","WST",2043,"population_2015","population_2015"
"CO","WST",2044,"population_2015","population_2015"
"CO","WST",2045,"population_2015","population_2015"
"CO","WST",2046,"population_2015","population_2015"
"CO","WST",2047,"population_2015","population_2015"
"CO","WST",2048,"population_2015","population_2015"
"CO","WST",2049,"population_2015","population_2015"
"CO","WST",2050,"population_2015","population_2015"
"CO","WST",2051,"population_2015","population_2015"
"CO","WST",2052,"population_2015","population_2015"
"CO","WST",2053,"population_2015","population_2015"
"CO","WST",2054,"population_2015","population_2015"
"CO","WST",2055,"population_2015","population_2015"
"CO","WST",2056,"population_2015","population_2015"
"CO","WST",2057,"population_2015","population_2015"
"CO","WST",2058,"population_2015","population_2015"
"CO","WST",2059,"population_2015","population_2015"
"CO","WST",2060,"population_2015","population_2015"
"CO","WST",2061,"population_2015","population_2015"
"CO","WST",2062,"population_2015","population_2015"
"CO","WST",2063,"population_2015","population_2015"
"CO","WST",2064,"population_2015","population_2015"
"CO","WST",2065,"population_2015","population_2015"
"CO","WST",2066,"population_2015","population_2015"
"CO","WST",2067,"population_2015","population_2015"
"CO","WST",2068,"population_2015","population_2015"
"CO","WST",2069,"population_2015","population_2015"
"CO","WST",2070,"population_2015","population_2015"
"CO","WST",2071,"population_2015","population_2015"
"CO","WST",2072,"population_2015","population_2015"
"CO","WST",2073,"population_2015","population_2015"
"CO","WST",2074,"population_2015","population_2015"
"CO","WST",2075,"population_2015","population_2015"
"CO","WST",2076,"population_2015","population_2015"
"CO","WST",2077,"population_2015","population_2015"
"CO","WST",2078,"population_2015","population_2015"
"CO","WST",2079,"population_2015","population_2015"
"CO","WST",2080,"population_2015","population_2015"
"CO","WST",2081,"population_2015","population_2015"
"CO","WST",2082,"population_2015","population_2015"
"CO","WST",2083,"population_2015","population_2015"
"CO","WST",2084,"population_2015","population_2015"
"CO","WST",2085,"population_2015","population_2015"
"CO","WST",2086,"population_2015","population_2015"
"CO","WST",2087,"population_2015","population_2015"
"CO","WST",2088,"population_2015","population_2015"
"CO","WST",2089,"population_2015","population_2015"
"CO","WST",2090,"population_2015","population_2015"
"CO","WST",2091,"population_2015","population_2015"
"CO","WST",2092,"population_2015","population_2015"
"CO","WST",2093,"population_2015","population_2015"
"CO","WST",2094,"population_2015","population_2015"
"CO","WST",2095,"population_2015","population_2015"
"CO","WST",2096,"population_2015","population_2015"
"CO","WST",2097,"population_2015","population_2015"
"CO","WST",2098,"population_2015","population_2015"
"CO","WST",2099,"population_2015","population_2015"
"CO","WST",2100,"population_2015","population_2015"
"CO2","AGR",2015,"CO2_2015_AGR","population_2015"
"CO2","AGR",2016,"CO2_2015_AGR","population_2015"
"CO2","AGR",2017,"CO2_2015_AGR","population_2015"
"CO2","AGR",2018,"CO2_2015_AGR","population_2015"
"CO2","AGR",2019,"CO2_2015_AGR","population_2015"
"CO2","AGR",2020,"CO2_2015_AGR","population_2015"
"CO2","AGR",2021,"CO2_2015_AGR","population_2015"
"CO2","AGR",2022,"CO2_2015_AGR","population_2015"
"CO2","AGR",2023,"CO2_2015_AGR","population_2015"
"CO2","AGR",2024,"CO2_2015_AGR","population_2015"
"CO2","AGR",2025,"CO2_2015_AGR","population_2015"
"CO2","AGR",2026,"CO2_2015_AGR","population_2015"
"CO2","AGR",2027,"CO2_2015_AGR","population_2015"
"CO2","AGR",2028,"CO2_2015_AGR","population_2015"
"CO2","AGR",2029,"CO2_2015_AGR","population_2015"
"CO2","AGR",2030,"CO2_2015_AGR","population_2015"
"CO2","AGR",2031,"CO2_2015_AGR","population_2015"
"CO2","AGR",2032,"CO2_2015_AGR","population_2015"
"CO2","AGR",2033,"CO2_2015_AGR","population_2015"
"CO2","AGR",2034,"CO2_2015_AGR","population_2015"
"CO2","AGR",2035,"CO2_2015_AGR","population_2015"
"CO2","AGR",2036,"CO2_2015_AGR","population_2015"
"CO2","AGR",2037,"CO2_2015_AGR","population_2015"
"CO2","AGR",2038,"CO2_2015_AGR","population_2015"
"CO2","AGR",2039,"CO2_2015_AGR","population_2015"
"CO2","AGR",2040,"CO2_2015_AGR","population_2015"
"CO2","AGR",2041,"CO2_2015_AGR","population_2015"
"CO2","AGR",2042,"CO2_2015_AGR","population_2015"
"CO2","AGR",2043,"CO2_2015_AGR","population_2015"
"CO2","AGR",2044,"CO2_2015_AGR","population_2015"
"CO2","AGR",2045,"CO2_2015_AGR","population_2015"
"CO2","AGR",2046,"CO2_2015_AGR","population_2015"
"CO2","AGR",2047,"CO2_2015_AGR","population_2015"
"CO2","AGR",2048,"CO2_2015_AGR","population_2015"
"CO2","AGR",2049,"CO2_2015_AGR","population_2015"
"CO2","AGR",2050,"CO2_2015_AGR","population_2015"
"CO2","AGR",2051,"CO2_2015_AGR","population_2015"
"CO2","AGR",2052,"CO2_2015_AGR","population_2015"
"CO2","AGR",2053,"CO2_2015_AGR","population_2015"
"CO2","AGR",2054,"CO2_2015_AGR","population_2015"
"CO2","AGR",2055,"CO2_2015_AGR","population_2015"
"CO2","AGR",2056,"CO2_2015_AGR","population_2015"
"CO2","AGR",2057,"CO2_2015_AGR","population_2015"
"CO2","AGR",2058,"CO2_2015_AGR","population_2015"
"CO2","AGR",2059,"CO2_2015_AGR","population_2015"
"CO2","AGR",2060,"CO2_2015_AGR","population_2015"
"CO2","AGR",2061,"CO2_2015_AGR","population_2015"
"CO2","AGR",2062,"CO2_2015_AGR","population_2015"
"CO2","AGR",2063,"CO2_2015_AGR","population_2015"
"CO2","AGR",2064,"CO2_2015_AGR","population_2015"
"CO2","AGR",2065,"CO2_2015_AGR","population_2015"
"CO2","AGR",2066,"CO2_2015_AGR","population_2015"
"CO2","AGR",2067,"CO2_2015_AGR","population_2015"
"CO2","AGR",2068,"CO2_2015_AGR","population_2015"
"CO2","AGR",2069,"CO2_2015_AGR","population_2015"
"CO2","AGR",2070,"CO2_2015_AGR","population_2015"
"CO2","AGR",2071,"CO2_2015_AGR","population_2015"
"CO2","AGR",2072,"CO2_2015_AGR","population_2015"
"CO2","AGR",2073,"CO2_2015_AGR","population_2015"
"CO2","AGR",2074,"CO2_2015_AGR","population_2015"
"CO2","AGR",2075,"CO2_2015_AGR","population_2015"
"CO2","AGR",2076,"CO2_2015_AGR","population_2015"
"CO2","AGR",2077,"CO2_2015_AGR","population_2015"
"CO2","AGR",2078,"CO2_2015_AGR","population_2015"
"CO2","AGR",2079,"CO2_2015_AGR","population_2015"
"CO2","AGR",2080,"CO2_2015_AGR","population_2015"
"CO2","AGR",2081,"CO2_2015_AGR","population_2015"
"CO2","AGR",2082,"CO2_2015_AGR","population_2015"
"CO2","AGR",2083,"CO2_2015_AGR","population_2015"
"CO2","AGR",2084,"CO2_2015_AGR","population_2015"
"CO2","AGR",2085,"CO2_2015_AGR","population_2015"
"CO2","AGR",2086,"CO2_2015_AGR","population_2015"
"CO2","AGR",2087,"CO2_2015_AGR","population_2015"
"CO2","AGR",2088,"CO2_2015_AGR","population_2015"
"CO2","AGR",2089,"CO2_2015_AGR","population_2015"
"CO2","AGR",2090,"CO2_2015_AGR","population_2015"
"CO2","AGR",2091,"CO2_2015_AGR","population_2015"
"CO2","AGR",2092,"CO2_2015_AGR","population_2015"
"CO2","AGR",2093,"CO2_2015_AGR","population_2015"
"CO2","AGR",2094,"CO2_2015_AGR","population_2015"
"CO2","AGR",2095,"CO2_2015_AGR","population_2015"
"CO2","AGR",2096,"CO2_2015_AGR","population_2015"
"CO2","AGR",2097,"CO2_2015_AGR","population_2015"
"CO2","AGR",2098,"CO2_2015_AGR","population_2015"
"CO2","AGR",2099,"CO2_2015_AGR","population_2015"
"CO2","AGR",2100,"CO2_2015_AGR","population_2015"
"CO2","AWB",2015,"CO2_2015_AWB","population_2015"
"CO2","AWB",2016,"CO2_2015_AWB","population_2015"
"CO2","AWB",2017,"CO2_2015_AWB","population_2015"
"CO2","AWB",2018,"CO2_2015_AWB","population_2015"
"CO2","AWB",2019,"CO2_2015_AWB","population_2015"
"CO2","AWB",2020,"CO2_2015_AWB","population_2015"
"CO2","AWB",2021,"CO2_2015_AWB","population_2015"
"CO2","AWB",2022,"CO2_2015_AWB","population_2015"
"CO2","AWB",2023,"CO2_2015_AWB","population_2015"
"CO2","AWB",2024,"CO2_2015_AWB","population_2015"
"CO2","AWB",2025,"CO2_2015_AWB","population_2015"
"CO2","AWB",2026,"CO2_2015_AWB","population_2015"
"CO2","AWB",2027,"CO2_2015_AWB","population_2015"
"CO2","AWB",2028,"CO2_2015_AWB","population_2015"
"CO2","AWB",2029,"CO2_2015_AWB","population_2015"
"CO2","AWB",2030,"CO2_2015_AWB","population_2015"
"CO2","AWB",2031,"CO2_2015_AWB","population_2015"
"CO2","AWB",2032,"CO2_2015_AWB","population_2015"
"CO2","AWB",2033,"CO2_2015_AWB","population_2015"
"CO2","AWB",2034,"CO2_2015_AWB","population_2015"
"CO2","AWB",2035,"CO2_2015_AWB","population_2015"
"CO2","AWB",2036,"CO2_2015_AWB","population_2015"
"CO2","AWB",2037,"CO2_2015_AWB","population_2015"
"CO2","AWB",2038,"CO2_2015_AWB","population_2015"
"CO2","AWB",2039,"CO2_2015_AWB","population_2015"
"CO2","AWB",2040,"CO2_2015_AWB","population_2015"
"CO2","AWB",2041,"CO2_2015_AWB","population_2015"
"CO2","AWB",2042,"CO2_2015_AWB","population_2015"
"CO2","AWB",2043,"CO2_2015_AWB","population_2015"
"CO2","AWB",2044,"CO2_2015_AWB","population_2015"
"CO2","AWB",2045,"CO2_2015_AWB","population_2015"
"CO2","AWB",2046,"CO2_2015_AWB","population_2015"
"CO2","AWB",2047,"CO2_2015_AWB","population_2015"
"CO2","AWB",2048,"CO2_2015_AWB","population_2015"
"CO2","AWB",2049,"CO2_2015_AWB","population_2015"
"CO2","AWB",2050,"CO2_2015_AWB","population_2015"
"CO2","AWB",2051,"CO2_2015_AWB","population_2015"
"CO2","AWB",2052,"CO2_2015_AWB","population_2015"
"CO2","AWB",2053,"CO2_2015_AWB","population_2015"
"CO2","AWB",2054,"CO2_2015_AWB","population_2015"
"CO2","AWB",2055,"CO2_2015_AWB","population_2015"
"CO2","AWB",2056,"CO2_2015_AWB","population_2015"
"CO2","AWB",2057,"CO2_2015_AWB","population_2015"
"CO2","AWB",2058,"CO2_2015_AWB","population_2015"
"CO2","AWB",2059,"CO2_2015_AWB","population_2015"
"CO2","AWB",2060,"CO2_2015_AWB","population_2015"
"CO2","AWB",2061,"CO2_2015_AWB","population_2015"
"CO2","AWB",2062,"CO2_2015_AWB","population_2015"
"CO2","AWB",2063,"CO2_2015_AWB","population_2015"
"CO2","AWB",2064,"CO2_2015_AWB","population_2015"
"CO2","AWB",2065,"CO2_2015_AWB","population_2015"
"CO2","AWB",2066,"CO2_2015_AWB","population_2015"
"CO2","AWB",2067,"CO2_2015_AWB","population_2015"
"CO2","AWB",2068,"CO2_2015_AWB","population_2015"
"CO2","AWB",2069,"CO2_2015_AWB","population_2015"
"CO2","AWB",2070,"CO2_2015_AWB","population_2015"
"CO2","AWB",2071,"CO2_2015_AWB","population_2015"
"CO2","AWB",2072,"CO2_2015_AWB","population_2015"
"CO2","AWB",2073,"CO2_2015_AWB","population_2015"
"CO2","AWB",2074,"CO2_2015_AWB","population_2015"
"CO2","AWB",2075,"CO2_2015_AWB","population_2015"
"CO2","AWB",2076,"CO2_2015_AWB","population_2015"
"CO2","AWB",2077,"CO2_2015_AWB","population_2015"
"CO2","AWB",2078,"CO2_2015_AWB","population_2015"
"CO2","AWB",2079,"CO2_2015_AWB","population_2015"
"CO2","AWB",2080,"CO2_2015_AWB","population_2015"
"CO2","AWB",2081,"CO2_2015_AWB","population_2015"
"CO2","AWB",2082,"CO2_2015_AWB","population_2015"
"CO2","AWB",2083,"CO2_2015_AWB","population_2015"
"CO2","AWB",2084,"CO2_2015_AWB","population_2015"
"CO2","AWB",2085,"CO2_2015_AWB","population_2015"
"CO2","AWB",2086,"CO2_2015_AWB","population_2015"
"CO2","AWB",2087,"CO2_2015_AWB","population_2015"
"CO2","AWB",2088,"CO2_2015_AWB","population_2015"
"CO2","AWB",2089,"CO2_2015_AWB","population_2015"
"CO2","AWB",2090,"CO2_2015_AWB","population_2015"
"CO2","AWB",2091,"CO2_2015_AWB","population_2015"
"CO2","AWB",2092,"CO2_2015_AWB","population_2015"
"CO2","AWB",2093,"CO2_2015_AWB","population_2015"
"CO2","AWB",2094,"CO2_2015_AWB","population_2015"
"CO2","AWB",2095,"CO2_2015_AWB","population_2015"
"CO2","AWB",2096,"CO2_2015_AWB","population_2015"
"CO2","AWB",2097,"CO2_2015_AWB","population_2015"
"CO2","AWB",2098,"CO2_2015_AWB","population_2015"
"CO2","AWB",2099,"CO2_2015_AWB","population_2015"
"CO2","AWB",2100,"CO2_2015_AWB","population_2015"
"CO2","FRTB",2015,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2016,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2017,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2018,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2019,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2020,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2021,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2022,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2023,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2024,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2025,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2026,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2027,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2028,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2029,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2030,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2031,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2032,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2033,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2034,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2035,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2036,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2037,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2038,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2039,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2040,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2041,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2042,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2043,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2044,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2045,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2046,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2047,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2048,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2049,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2050,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2051,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2052,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2053,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2054,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2055,"CO2_2015_FRTB","population_2015"
"CO2","FRTB",2056,"CO2_2015_FRTB","population_2015"
